province,city,address,longitude,latitude,price,buildingTypeId,tradeTypeId,listingDate,daysOnMarket,bedrooms
Quebec,Lotbinière,7661 Route Marie-Victorin,-71.9547,46.609384000000006,1200.0,1.0,2,21/4/2018,88,3.0
Quebec,Montréal,5233 Rue Snowdon,-73.62612247,45.48333377,1500.0,1.0,2,27/4/2018,80,3.0
Ontario,Brampton,3 Coastline Dr,-79.686897277832,43.7704010009766,1950.0,1.0,2,30/4/2018,6,3.0
Ontario,Brampton,105 Checkerberry Cres,-79.7718506,43.7344055,1900.0,1.0,2,30/4/2018,5,3.0
Ontario,Georgetown,14 Byron St,-79.9131721,43.648845200000004,2000.0,1.0,2,3/4/2018,32,2.0
Ontario,Markham,154 Larkin Ave,-79.2439475,43.8952829,2500.0,1.0,2,18/4/2018,26,3.0
Ontario,Richmond Hill,36 Mayfair Crt,-79.3943565,43.8747706,3500.0,1.0,2,29/4/2018,22,4.0
Ontario,Pickering,707 Annland St,-79.07929,43.8197722,1995.0,1.0,2,19/4/2018,22,4.0
Ontario,Pickering,707 Annland St,-79.07929,43.8197722,1995.0,2.0,2,19/4/2018,22,1.0
Ontario,East York,Lower-97 Oak Park Avenue,-79.308774,43.690683,1400.0,1.0,2,6/4/2018,49,6.0
Ontario,Maple,49 Macamo (All Incl Crt,-79.47289,43.8898031,2000.0,1.0,2,6/4/2018,43,3.0
Quebec,Brossard,3680 Rue Lémery,-73.44379152,45.44386813,2650.0,1.0,2,9/4/2018,60,3.0
Ontario,Mississauga,798 Burnhamthorpe Rd E,-79.5929,43.601000000000006,1400.0,1.0,2,9/4/2018,4,4.0
Quebec,Outremont,842 Av. De L'Épée,-73.61329416,45.52371843,2300.0,1.0,2,10/4/2018,99,1.0
Ontario,Toronto,Upper-83 Howland Ave,-79.4094012,43.668319399999994,3595.0,1.0,2,9/4/2018,52,3.0
Quebec,Laval,432 Rue Étienne-Lavoie,-73.77280819,45.51755059,1300.0,1.0,2,11/4/2018,34,4.0
Ontario,Breslau,59 Townsend Drive,-80.4132309,43.48720170000001,2300.0,1.0,2,7/4/2018,8,3.0
Ontario,Burlington,2993 Glover Lane,-79.75379943847659,43.3737983703613,2250.0,1.0,2,13/4/2018,4,4.0
Quebec,Terrebonne,1678 Rue Léo,-73.759897,45.89873,650.0,2.0,2,12/4/2018,44,2.0
Ontario,Scarborough,Bsmt-92 Knotwood Cres,-79.2241218,43.8269727,1400.0,1.0,2,13/4/2018,44,3.0
Ontario,Cambridge,8 Cant Avenue,-80.320593,43.354726,1750.0,1.0,2,3/4/2018,9,3.0
Ontario,Markham,19 Freeman Rd,-79.250423,43.888557899999995,2580.0,1.0,2,5/4/2018,27,3.0
Quebec,Gatineau,50 Rue De L'Apogée,-75.77537587,45.43884017,1500.0,2.0,2,14/4/2018,46,2.0
Ontario,Barrie,50 Leggott Ave,-79.66095370000001,44.3570967,1850.0,1.0,2,16/4/2018,27,2.0
Ontario,Wasaga Beach,1011 Shore Lane,-80.066825,44.484759000000004,15000.0,2.0,2,25/4/2018,15,2.0
Newfoundland & Labrador,Torbay,6 Ellacombe Place,-52.712815,47.653262,3750.0,2.0,2,18/4/2018,87,2.0
Ontario,Oshawa,1343 Kettering Dr,-78.82233409999999,43.9236902,1800.0,1.0,2,20/4/2018,7,3.0
Ontario,Oshawa,1343 Kettering Dr,-78.82233409999999,43.9236902,1800.0,1.0,2,20/4/2018,7,3.0
Ontario,East Gwillimbury,1403 Old Green Lane,-79.4625,44.1275,1800.0,1.0,2,1/4/2018,10,6.0
Ontario,Mississauga,5044 Sunray Dr,-79.66999940000001,43.594035299999994,500.0,1.0,2,6/4/2018,20,3.0
Ontario,Markham,40 Albert St,-79.2578231,43.876901700000005,1588.0,1.0,2,27/4/2018,11,4.0
Ontario,Hamilton,Lwr-Lvl 134 Gateview Drive,-79.88,43.243274,1250.0,1.0,2,19/4/2018,46,4.0
Quebec,Montréal,3000 Rue Dandurand,-73.57749588,45.54960305,1350.0,1.0,2,25/4/2018,8,5.0
Quebec,Outremont,798 Ch. De La Côte-Ste-Catherine,-73.61762792,45.50922505,3800.0,1.0,2,20/4/2018,59,3.0
Ontario,Newmarket,Upper-277 Silverbirch Dr,-79.46893399999999,44.062657,1700.0,1.0,2,20/4/2018,26,3.0
Ontario,Unionville,3 Pomander Rd,-79.3210958,43.8680842,2100.0,2.0,2,13/4/2018,13,2.0
Ontario,Brampton,138 Seaside Circ,-79.7598113,43.7324795,2000.0,1.0,2,13/4/2018,32,4.0
Ontario,Brampton,Upper-10 Midnightsun Tr,-79.7469021,43.7715772,2750.0,2.0,2,24/4/2018,66,2.0
Newfoundland & Labrador,St. John'S,93e Empire Avenue,-52.730458999999996,47.562524100000005,1900.0,1.0,2,24/4/2018,50,6.0
Quebec,Brossard,1983 Rue Rossignol,-73.49166143,45.44539184,1100.0,1.0,2,24/4/2018,60,3.0
Ontario,Oakville,2316 Stone Glen Crescent,-79.7618446,43.4485313,2250.0,1.0,2,27/4/2018,14,4.0
Ontario,Bolton,27 Shore St,-79.732401,43.8742692,1800.0,2.0,2,9/4/2018,17,2.0
Ontario,Vanier,375 St Denis Street Unitc,-75.65539100000001,45.44137,1400.0,1.0,2,25/4/2018,66,3.0
Ontario,Thornhill,113 Redondo Dr,-79.4710732,43.8127584,2300.0,1.0,2,5/4/2018,40,5.0
Quebec,Anjou,6211 Boul. Des Roseraies,-73.556927,45.597174,680.0,1.0,2,19/4/2018,46,3.0
Ontario,Newmarket,326 Dixon (Upper) Blvd,-79.476089,44.044185999999996,1900.0,2.0,2,27/4/2018,61,2.0
Ontario,Scarborough,37 Wintermute Blvd,-79.3219321,43.8179091,2950.0,1.0,2,29/4/2018,19,3.0
Quebec,Montréal,6755-6759 Rue Jean-Tavernier,-73.566321,45.589086,1000.0,2.0,2,30/4/2018,19,2.0
Ontario,Oakville,449 Watson Ave,-79.6748291,43.459119,2800.0,1.0,2,11/4/2018,65,3.0
Ontario,Richmond Hill,Upper-90 Rockport Cres,-79.4198152,43.880181,1750.0,1.0,2,30/4/2018,43,3.0
Ontario,Newmarket,720 Quantra Cres,-79.42797159999999,44.040418200000005,2200.0,2.0,2,15/4/2018,16,2.0
Ontario,Stouffville,38 Sunrise Ridge Tr,-79.3576137,43.9991417,2980.0,1.0,2,4/4/2018,42,7.0
Ontario,Richmond Hill,82 Lena Dr E,-79.4051287,43.8932749,3050.0,1.0,2,14/4/2018,24,3.0
Ontario,Pickering,904 Sunrise Ave N,-79.1011644,43.8123205,1850.0,2.0,2,21/4/2018,49,2.0
Ontario,Pickering,904 Sunrise Ave N,-79.1011644,43.8123205,1850.0,1.0,2,21/4/2018,49,5.0
Ontario,Aurora,11 Stemmle Dr,-79.4756837,43.970923600000006,2198.0,1.0,2,7/4/2018,29,4.0
Ontario,Etobicoke,46 Tyre Ave,-79.5406958,43.6443655,3200.0,1.0,2,20/4/2018,14,3.0
Ontario,Richmond Hill,305 Mcconvey Dr,-79.4242572,43.8892054,2250.0,1.0,2,11/4/2018,59,3.0
Quebec,Beaconsfield,4 Place Windsor,-73.895676,45.416084000000005,3000.0,1.0,2,26/4/2018,57,3.0
Quebec,Montréal,2140 Av. De Clifton,-73.61500311,45.46724247,1250.0,1.0,2,20/4/2018,63,3.0
Ontario,Barrie,37 St. Paul'S Cres,-79.62594759999999,44.3494385,1700.0,1.0,2,6/4/2018,47,3.0
Ontario,Mississauga,3166 Shadetree Dr,-79.7437,43.5941,2400.0,1.0,2,5/4/2018,8,7.0
Ontario,Lindsay,2 Eakins Crescent,-78.758868,44.341251,1800.0,1.0,2,19/4/2018,30,3.0
Ontario,Scarborough,21 Hopecrest Cres,-79.2665438,43.7256737,1950.0,1.0,2,13/4/2018,37,3.0
Ontario,Scarborough,21 Hopecrest Cres,-79.2665438,43.7256737,1950.0,1.0,2,13/4/2018,37,4.0
Ontario,Barrie,35 Browning Trail,-79.720606,44.38782,1150.0,1.0,2,5/4/2018,54,2.0
Ontario,Port Stanley,507 West Edith Cavell Boulevard,-81.23037099999999,42.662849,19200.0,1.0,2,22/4/2018,57,4.0
Ontario,North York,46 Palomino Cres W,-79.3873272,43.7772625,2780.0,1.0,2,2/4/2018,16,3.0
Ontario,North York,187 Elder St,-79.45524640000001,43.7653105,3500.0,1.0,2,7/4/2018,62,2.0
Ontario,Mississauga,1042 West Ave,-79.562,43.5857,2000.0,1.0,2,2/4/2018,5,4.0
Ontario,Oshawa,306 Huron St,-78.85213929999999,43.8913305,2200.0,1.0,2,18/4/2018,41,4.0
Ontario,Markham,67 Captain Rolph Blvd,-79.245684,43.879562,2600.0,1.0,2,28/4/2018,4,4.0
Ontario,Woodbridge,11 Cattail Dr,-79.55356850000001,43.8342,900.0,1.0,2,13/4/2018,7,4.0
Ontario,Toronto,129 Monarch Park Ave,-79.3270504,43.6830917,3975.0,1.0,2,23/4/2018,37,4.0
Ontario,Toronto,129 Monarch Park Ave,-79.3270504,43.6830917,3975.0,1.0,2,23/4/2018,37,3.0
Ontario,Mississauga,3110 Keynes Cres,-79.7437,43.5941,2200.0,1.0,2,5/4/2018,5,10.0
Ontario,North York,61 Arjay Cres,-79.38359709999999,43.7384562,7950.0,1.0,2,3/4/2018,17,5.0
Ontario,North York,42 Goodyear Cres,-79.3617579,43.8018477,3100.0,1.0,2,14/4/2018,40,3.0
Ontario,Hamilton,108 San Remo Dr,-79.9276554,43.239423200000004,1700.0,2.0,2,26/4/2018,16,2.0
Quebec,Vaudreuil-Dorion,117 Rue Beethoven,-74.03862417,45.38200186,1700.0,1.0,2,29/4/2018,13,3.0
Ontario,Whitby,35 Ball Cres,-78.9797934,43.906023,2400.0,1.0,2,5/4/2018,19,4.0
Ontario,Whitby,35 Ball Cres,-78.9797934,43.906023,2400.0,1.0,2,5/4/2018,19,2.0
Ontario,Oshawa,825 Cartref Ave,-78.9030754,43.9114641,2000.0,1.0,2,6/4/2018,11,5.0
Ontario,Oshawa,825 Cartref Ave,-78.9030754,43.9114641,2000.0,2.0,2,6/4/2018,11,4.0
Quebec,Montréal,4378 Av. Harvard,-73.62504229999999,45.47487677,2450.0,1.0,2,26/4/2018,4,4.0
Quebec,Brossard,8085 Rue Nelson,-73.46202175,45.44818154,2000.0,1.0,2,30/4/2018,56,3.0
