province,city,address,longitude,latitude,price,buildingTypeId,tradeTypeId,listingDate,daysOnMarket,bedrooms
Ontario,Toronto,9 Maclennan Ave,-79.3771975,43.6841646,3200.0,1.0,2,25/5/2018,59,2.0
Ontario,Toronto,129 Monarch Park Ave,-79.3270504,43.6830917,3975.0,1.0,2,23/4/2018,37,3.0
Ontario,Toronto,129 Monarch Park Ave,-79.3270504,43.6830917,3975.0,1.0,2,23/4/2018,37,5.0
Ontario,Mississauga,3110 Keynes Cres,-79.7437,43.5941,2200.0,1.0,2,5/4/2018,5,3.0
Ontario,Whitby,35 Ball Cres,-78.9797934,43.906023,2400.0,1.0,2,5/4/2018,19,4.0
Ontario,Whitby,35 Ball Cres,-78.9797934,43.906023,2400.0,1.0,2,5/4/2018,19,4.0
Quebec,Montréal,4378 Av. Harvard,-73.62504229999999,45.47487677,2450.0,2.0,2,26/4/2018,4,4.0
Ontario,Hamilton,146 Assisi St,-79.8574421,43.190617700000004,2350.0,1.0,2,4/4/2018,92,4.0
Newfoundland & Labrador,St. John'S,10 Baker Street,-52.7049929,47.6100482,2750.0,1.0,2,26/5/2018,58,4.0
Ontario,Uxbridge,66 Bascom St,-79.1206163,44.106865500000005,2000.0,1.0,2,6/4/2018,13,3.0
Ontario,Brampton,117 Williamson Dr,-79.8382064,43.7015555,3000.0,1.0,2,15/5/2018,20,4.0
Quebec,Pierrefonds,19306 Rue Des Palefreniers,-73.90841341,45.45826836,3900.0,1.0,2,2/5/2018,22,4.0
Ontario,Thornhill,178 Leitchcroft Cres,-79.38982370000001,43.8414593,2780.0,1.0,2,27/5/2018,56,5.0
Ontario,Queensville,19763 Leslie St,-79.44532240000001,44.121444,1650.0,1.0,2,22/4/2018,38,3.0
Ontario,Toronto,402 Millwood Rd,-79.384465,43.702259000000005,4250.0,1.0,2,12/4/2018,4,3.0
Ontario,Windsor,1624 Lyons,-83.06367,42.225339,2300.0,1.0,2,31/5/2018,34,4.0
Ontario,Windsor,10740 Winslow,-82.908962,42.312072,1500.0,2.0,2,9/5/2018,15,3.0
Ontario,Toronto,306 Warren Rd,-79.4140234,43.701800899999995,5900.0,1.0,2,9/5/2018,23,4.0
Ontario,Toronto,306 Warren Rd,-79.4140234,43.701800899999995,5900.0,1.0,2,9/5/2018,23,4.0
Ontario,Richmond Hill,28 Golden Oak Ave,-79.402754,43.885637,2400.0,1.0,2,3/4/2018,22,4.0
Ontario,Guelph,70 York Road,-80.23971999999999,43.541641,2100.0,1.0,2,5/5/2018,12,4.0
Ontario,Markham,51 Crawford St,-79.3081101,43.8911745,2050.0,1.0,2,2/5/2018,36,3.0
Ontario,Burlington,1080 Manorwood Dr,-79.848225,43.314125,2500.0,1.0,2,27/4/2018,4,4.0
Ontario,London,777 Notre Dame Dr,-81.26833690000001,42.9459599,1550.0,1.0,2,20/5/2018,10,3.0
Ontario,East York,197 Holborne Ave,-79.3115,43.693000000000005,2290.0,1.0,2,8/5/2018,6,2.0
Ontario,East York,197 Holborne Ave,-79.3115,43.693000000000005,2290.0,1.0,2,8/5/2018,6,5.0
Quebec,Laval,897 Rue De Lausanne,-73.7230772,45.62027198,1650.0,1.0,2,19/4/2018,13,2.0
Ontario,Maple,52 Ivy Glen Dr,-79.48826609999999,43.854169299999995,3250.0,1.0,2,14/5/2018,29,5.0
Ontario,Guelph,243 Elmira Rd S,-80.28332950000001,43.519060100000004,2400.0,1.0,2,24/4/2018,56,4.0
Ontario,Brampton,123 Kingswood Dr,-79.761976,43.702726,1900.0,1.0,2,7/5/2018,16,4.0
Ontario,Oakville,2322 Valleyridge Drive,-79.76780699999999,43.426891999999995,4400.0,1.0,2,20/5/2018,39,4.0
Ontario,Mississauga,1061 Welwyn Dr,-79.6306695,43.520031,3200.0,1.0,2,15/4/2018,10,4.0
Newfoundland & Labrador,St. John'S,5 Regiment Road,-52.6808034,47.5798525,2000.0,1.0,2,26/4/2018,87,3.0
Ontario,Woodbridge,(Upper-2 Imperial Crt,-79.57107740000001,43.7978541,2300.0,1.0,2,6/5/2018,41,3.0
Ontario,Whitby,64 Joshua Blvd,-78.9735276,43.9655066,2500.0,1.0,2,13/4/2018,47,5.0
Ontario,Whitby,64 Joshua Blvd,-78.9735276,43.9655066,2500.0,1.0,2,13/4/2018,47,3.0
Quebec,Mercier,5 Rue Antoine-Couillard,-73.74838199999999,45.33958,1950.0,1.0,2,17/5/2018,61,5.0
Ontario,Oakville,3140 Colton Way,-79.73611,43.4791484,3000.0,1.0,2,22/4/2018,27,4.0
Ontario,Oakville,2433 Quetico Cres,-79.7713739,43.4376769,2750.0,1.0,2,12/5/2018,24,4.0
Quebec,Sherbrooke,80 Rue Alexandre,-71.89329596,45.39867598,450.0,2.0,2,27/5/2018,55,1.0
Ontario,Thornhill,31 Longbridge Rd,-79.4328551,43.8291491,3600.0,1.0,2,3/4/2018,26,3.0
Ontario,North York,77 Seneca Hill Dr,-79.36186740000001,43.788435299999996,2400.0,1.0,2,18/4/2018,12,4.0
Ontario,Richmond Hill,6 Quattro Ave,-79.3785629272461,43.8472709655762,2199.0,1.0,2,6/4/2018,5,4.0
Ontario,Gloucester,788 Nakina Way,-75.676997,45.282272999999996,1775.0,1.0,2,30/4/2018,4,3.0
Ontario,Kleinburg,104 Pelee Ave,-79.6538644,43.8300896,2350.0,1.0,2,17/4/2018,30,3.0
Ontario,Ottawa,85 Marlborough Avenue,-75.673292,45.426169,2500.0,1.0,2,3/4/2018,14,5.0
Ontario,Ottawa,2125 Rushton Road,-75.76608,45.365268,2200.0,1.0,2,3/4/2018,23,4.0
Ontario,Brampton,102 Southlake Blvd,-79.76164250000001,43.7191277,1200.0,1.0,2,3/4/2018,8,1.0
Quebec,Montréal,5437 Av. Connaught,-73.655123,45.461189000000005,900.0,2.0,2,3/4/2018,39,3.0
Ontario,North York,225 Kingsdale Ave,-79.40024720000001,43.7727334,4650.0,1.0,2,3/4/2018,78,6.0
Ontario,Milton,887 Gazley Circ,-79.836229,43.519785,2100.0,1.0,2,2/4/2018,10,4.0
Ontario,Mississauga,5654 Fudge Terr,-79.73120229999999,43.556090399999995,2500.0,1.0,2,3/4/2018,18,4.0
Ontario,Brampton,257 Pressed Brick Dr,-79.7786942,43.705661799999994,2200.0,1.0,2,3/4/2018,8,3.0
Ontario,Markham,21 Bakerdale Rd,-79.2751316,43.8686893,2500.0,1.0,2,5/5/2018,7,5.0
Ontario,Toronto,51 Yonge Blvd,-79.4076793,43.734765100000004,3280.0,1.0,2,3/4/2018,16,3.0
Ontario,Maple,292 Golden Orchard Rd,-79.5012367,43.851324700000006,2300.0,1.0,2,3/4/2018,21,4.0
Ontario,Milton,338 Andrews Tr,-79.85947940000001,43.5230089,2100.0,1.0,2,4/4/2018,15,3.0
Ontario,North York,16 Turks Rd,-79.5112693,43.7352927,2200.0,1.0,2,4/4/2018,31,3.0
Ontario,Woodbridge,32 Rosa Crt,-79.623267,43.82498,1150.0,2.0,2,3/4/2018,4,1.0
Ontario,North York,16 Ames Circ,-79.3665013,43.750068299999995,5000.0,1.0,2,3/4/2018,15,5.0
Ontario,Markham,344 Castlemore Ave,-79.3000537,43.8981229,2000.0,1.0,2,3/4/2018,23,3.0
Ontario,Wasaga Beach,1786 Shore Lane,-80.098023,44.470777000000005,1700.0,1.0,2,5/4/2018,61,3.0
Ontario,Oakville,456 Scarsdale Cres,-79.7147905,43.411771,2950.0,1.0,2,5/4/2018,52,4.0
Ontario,Barrie,12 Purbrook Crt,-79.740861,44.346869,2680.0,1.0,2,3/4/2018,34,5.0
Ontario,North York,253 Searle Ave,-79.4435,43.7506,2800.0,1.0,2,5/4/2018,6,3.0
Ontario,Richmond Hill,67 Kevi Cres,-79.4075694,43.8572057,3200.0,1.0,2,5/4/2018,37,7.0
Ontario,Mississauga,3417 Martin'S Pine Cres,-79.6832517,43.5339711,2100.0,1.0,2,3/4/2018,14,4.0
Ontario,Scarborough,86 Lynvalley Cres,-79.2989,43.7509,2000.0,1.0,2,4/4/2018,8,4.0
Quebec,Greenfield Park,493 Rue Kodiak,-73.45307117,45.48213154,1080.0,2.0,2,5/4/2018,14,3.0
Ontario,Oakville,331-2300 Upper Middle Road,-79.752628,43.428048,1750.0,2.0,2,5/4/2018,50,1.0
Quebec,Montréal,11895 Rue James-Morrice,-73.69660019999999,45.53709159,1625.0,2.0,2,6/4/2018,16,3.0
Quebec,Montréal,2432 Av. West Hill,-73.625035,45.464959,1600.0,2.0,2,6/4/2018,18,3.0
Ontario,Barrie,51 Whitehorn Crescent,-79.723557,44.321768,1895.0,1.0,2,6/4/2018,10,3.0
Ontario,London,1309 Preston Street,-81.21835,43.020407,1700.0,1.0,2,6/4/2018,6,3.0
Ontario,Keswick,210 Bayview Ave,-79.4659,44.25,1600.0,1.0,2,6/4/2018,8,3.0
Ontario,Oakville,2212 Dunedin Rd,-79.6508233,43.483356799999996,3200.0,1.0,2,5/4/2018,54,5.0
Ontario,Milton,478 Farlow Cres,-79.839987,43.531002,2100.0,1.0,2,5/4/2018,7,4.0
Ontario,Oakville,706-2480 Prince Michael Dr,-79.7081726,43.4972675,2650.0,2.0,2,5/4/2018,29,3.0
Ontario,Burlington,3378 Guildwood Drive,-79.77228000000001,43.347474,3395.0,1.0,2,7/4/2018,7,4.0
Ontario,Toronto,214 Lonsmount Dr,-79.41789159999999,43.6864727,4390.0,1.0,2,7/4/2018,14,5.0
Ontario,Oakville,239 Willowridge Crt,-79.692144,43.419923,3400.0,1.0,2,29/4/2018,2,4.0
Ontario,Toronto,128 Bellefair Ave,-79.301754,43.674718,3200.0,1.0,2,7/4/2018,1,3.0
Ontario,Toronto,128 Bellefair Ave,-79.301754,43.674718,3200.0,1.0,2,7/4/2018,1,2.0
Ontario,Whitby,82 Kirkland Pl,-78.974784,43.903425,1800.0,1.0,2,5/5/2018,11,5.0
Ontario,Whitby,82 Kirkland Pl,-78.974784,43.903425,1800.0,1.0,2,5/5/2018,11,3.0
Ontario,Bolton,43 Alderbrook Pl,-79.753072,43.8913184,1850.0,1.0,2,7/4/2018,42,2.0
Ontario,Brampton,5 Ballyhaise Cres,-79.82138640000001,43.6701365,2200.0,1.0,2,7/4/2018,33,4.0
Ontario,Toronto,109 Bedford Park Ave,-79.4079871,43.7261321,3300.0,1.0,2,2/4/2018,23,4.0
Quebec,Greenfield Park,1078 Rue De Parklane,-73.45104751,45.48426065,1700.0,1.0,2,2/4/2018,112,3.0
Ontario,Niagara Falls,6068 Pauline Drive,-79.144049,43.085772999999996,2000.0,1.0,2,2/4/2018,25,4.0
Quebec,Lasalle,649 11e Avenue,-73.6030975,45.42682972,740.0,2.0,2,8/4/2018,32,2.0
Ontario,Waterloo,83 Longwood Dr,-80.537183,43.491132,1700.0,1.0,2,8/4/2018,24,4.0
Quebec,Mcmasterville,94 Rue Comtois,-73.21839344,45.54765873,925.0,2.0,2,8/4/2018,10,3.0
Ontario,East York,23 Newman Ave,-79.3115,43.693000000000005,1200.0,1.0,2,9/4/2018,2,3.0
Ontario,Toronto,82 Beresford Ave,-79.4766603,43.648976,3350.0,1.0,2,9/4/2018,8,3.0
Ontario,Richmond Hill,36 Melbourne Dr,-79.4087337,43.893429,3150.0,1.0,2,9/4/2018,53,6.0
Ontario,North York,53 Glendora Ave,-79.4074525,43.75947360000001,2500.0,1.0,2,9/4/2018,23,3.0
Ontario,North York,142 Parkview Ave,-79.4055685,43.772934899999996,2950.0,1.0,2,9/4/2018,45,2.0
Ontario,Burlington,5047 Marjan Lane,-79.79541800000001,43.399466,2250.0,1.0,2,11/4/2018,16,3.0
Quebec,Montréal,5461 Rue Waverly,-73.60028744,45.52404406,1300.0,2.0,2,11/4/2018,18,1.0
Ontario,North York,43 Garthdale Crt,-79.4641554,43.763248,1500.0,1.0,2,11/4/2018,24,1.0
Ontario,Mississauga,5270 Ruperts Gate Dr,-79.72137540000001,43.5579979,2580.0,1.0,2,10/4/2018,11,3.0
Ontario,North York,42 Romney Rd,-79.43485550000001,43.745701700000005,3000.0,1.0,2,11/5/2018,45,4.0
Ontario,North York,42 Romney Rd,-79.43485550000001,43.745701700000005,3000.0,1.0,2,11/5/2018,45,4.0
Ontario,Unionville,27 Redwood Lane,-79.3116069,43.87671829999999,2200.0,1.0,2,10/4/2018,50,3.0
Quebec,Saint-Laurent,2943 Rue Cousineau,-73.71519583,45.52367993,2450.0,1.0,2,11/4/2018,7,3.0
Quebec,Lasalle,8125 Rue David-Boyer,-73.625582,45.433234000000006,900.0,2.0,2,11/4/2018,2,3.0
Quebec,Montréal-Nord,11508 Av. Bossuet,-73.620458,45.60801,850.0,2.0,2,11/4/2018,82,3.0
Quebec,Brossard,8830 Rue Omer,-73.46811891,45.43356631,1600.0,1.0,2,11/4/2018,9,4.0
Quebec,Saint-Lambert,446 Av. Victoria,-73.51227879999999,45.50207589,1350.0,2.0,2,11/4/2018,29,2.0
Ontario,Burlington,5229 Garland Crescent,-79.798249,43.406822999999996,2500.0,1.0,2,13/4/2018,48,4.0
Ontario,Ajax,50 Dent St,-79.051101,43.87625,2150.0,1.0,2,2/5/2018,3,2.0
Ontario,Ajax,50 Dent St,-79.051101,43.87625,2150.0,1.0,2,2/5/2018,3,4.0
Ontario,London,1-88 King Edward Avenue,-81.213352,42.971265,975.0,2.0,2,13/4/2018,56,3.0
Ontario,Oshawa,704 Down Cres W,-78.808686,43.8892047,1400.0,1.0,2,13/4/2018,21,3.0
Ontario,Oshawa,704 Down Cres W,-78.808686,43.8892047,1400.0,1.0,2,13/4/2018,21,6.0
Ontario,Oshawa,352 Killarney Crt,-78.8524183,43.866846200000005,1700.0,1.0,2,12/4/2018,58,3.0
Ontario,Oshawa,352 Killarney Crt,-78.8524183,43.866846200000005,1700.0,1.0,2,12/4/2018,58,2.0
Ontario,Hamilton,193 Robinson Street,-79.880573,43.252869,2200.0,1.0,2,13/4/2018,7,4.0
Quebec,Laval,232 69e Avenue,-73.730932,45.538148,1380.0,2.0,2,13/4/2018,101,3.0
Ontario,Richmond Hill,30 George St,-79.4635108,43.944478100000005,2990.0,1.0,2,12/4/2018,78,4.0
Ontario,Burlington,3342 Cline Street,-79.821993,43.409237,2900.0,1.0,2,12/4/2018,12,4.0
Ontario,Ajax,3 Millington Cres,-79.0405713,43.8602275,2100.0,1.0,2,12/4/2018,50,3.0
Ontario,Ajax,3 Millington Cres,-79.0405713,43.8602275,2100.0,1.0,2,12/4/2018,50,2.0
Ontario,Mississauga,741 Mirage Pl,-79.6792196,43.5999442,2150.0,1.0,2,12/4/2018,9,3.0
Ontario,Scarborough,68 Charlemont Cres,-79.3042,43.7814,2300.0,1.0,2,12/4/2018,2,3.0
Ontario,Mississauga,1089 Red Pine Cres,-79.6097436,43.5334399,5000.0,1.0,2,11/4/2018,80,6.0
Ontario,Aurora,6 Keystone Crt,-79.4670563,44.0051155,1900.0,1.0,2,13/4/2018,6,4.0
Ontario,Oakville,3294 Robert Brown Blvd,-79.75148840000001,43.4705483,3200.0,1.0,2,15/4/2018,47,4.0
Ontario,Scarborough,105 Rotary Dr,-79.16920340000001,43.8069239,2000.0,1.0,2,23/5/2018,27,3.0
Quebec,Montréal,4352 Rue De La Roche,-73.57641175,45.52764634,2000.0,2.0,2,15/4/2018,48,2.0
Ontario,Burlington,4626 Cornerstone Dr,-79.8146069,43.402277500000004,2500.0,1.0,2,15/4/2018,12,4.0
Quebec,Montréal,6052 Av. De Montmagny,-73.60345666,45.45627754,900.0,2.0,2,14/4/2018,6,3.0
Ontario,North York,11 Donna Crt,-79.4017863,43.7889103,3500.0,1.0,2,22/4/2018,23,5.0
Ontario,North York,11 Donna Crt,-79.4017863,43.7889103,3500.0,1.0,2,22/4/2018,23,2.0
Quebec,Montréal,4905 Av. Borden,-73.63841772,45.46965682,1280.0,2.0,2,14/4/2018,97,4.0
Ontario,Stoney Creek,21 Peachwood Cres,-79.7184939,43.2180732,2250.0,1.0,2,18/4/2018,17,4.0
Ontario,Thornhill,8 Nicholson Way,-79.39504659999999,43.8182974,2040.0,1.0,2,16/4/2018,30,3.0
Ontario,Richmond Hill,72 Rushingbrook Dr,-79.4082366,43.87969879999999,2600.0,1.0,2,18/4/2018,28,4.0
Ontario,Oakville,230 Sunrise Cres,-79.7095532,43.403246,1750.0,1.0,2,18/4/2018,14,3.0
Ontario,Oakville,1259 Sagewood Crescent,-79.749219,43.450331,3400.0,1.0,2,20/4/2018,27,3.0
Ontario,Toronto,151 Welland Ave,-79.3804416,43.6934628,5000.0,1.0,2,17/4/2018,9,4.0
Quebec,Lasalle,1082 90e Avenue,-73.639253,45.427932,1350.0,2.0,2,17/4/2018,74,3.0
Ontario,Oakville,3238 Ulman Rd,-79.7198415,43.3859335,2350.0,1.0,2,17/4/2018,8,4.0
Quebec,Montréal,2444 Rue Coursol,-73.578592,45.486363,1900.0,2.0,2,19/4/2018,22,2.0
Quebec,Montréal,4486 Rue Fabre,-73.575711,45.531428000000005,1300.0,2.0,2,19/4/2018,10,2.0
Ontario,Windsor,2069 Loraine,-82.99457,42.29782,2000.0,2.0,2,19/4/2018,47,4.0
Ontario,Windsor,2069 Loraine,-82.99457,42.29782,2000.0,2.0,2,19/4/2018,47,3.0
Ontario,Scarborough,10 Wickson Tr,-79.21685129999999,43.8020498,1750.0,1.0,2,19/4/2018,86,3.0
Ontario,Scarborough,10 Wickson Tr,-79.21685129999999,43.8020498,1750.0,1.0,2,19/4/2018,86,3.0
Ontario,Etobicoke,95 Old Mill Rd,-79.49798609999999,43.650639500000004,4500.0,1.0,2,2/5/2018,13,2.0
Quebec,Lasalle,433 Rue Laplante,-73.64006996,45.4297782,1250.0,2.0,2,19/4/2018,49,4.0
Ontario,Oakville,296 William Street,-79.66431700000001,43.446627,5500.0,1.0,2,20/4/2018,61,5.0
Ontario,Burlington,5050 Mercer Common,-79.7596635,43.373985299999994,2230.0,1.0,2,20/4/2018,19,2.0
Ontario,Richmond Hill,61 Rockport Cres,-79.42305999999999,43.879749,1500.0,1.0,2,20/4/2018,4,3.0
Ontario,Oakville,2282 Carol Rd,-79.646585,43.483125,3000.0,1.0,2,19/4/2018,4,5.0
Quebec,Mont-Royal,766 Ch. St-Clare,-73.64279085,45.50531039,1850.0,2.0,2,20/4/2018,35,3.0
Quebec,Brossard,9730 Crois. Rochelle,-73.48256703,45.43475466,1450.0,1.0,2,20/4/2018,33,3.0
Newfoundland & Labrador,Portugal Cove-St Philips,412 Dogberry Hill Road,-52.874949,47.568982,1650.0,1.0,2,20/4/2018,60,4.0
Quebec,Montréal,1929 Rue Tupper,-73.58002171,45.491895,3700.0,1.0,2,20/4/2018,51,4.0
Quebec,Mont-Royal,46 Av. Jasper,-73.64575,45.519125,5500.0,1.0,2,20/4/2018,89,4.0
Ontario,Markham,482 Bur Oak Ave,-79.2954584,43.894519,1950.0,1.0,2,20/4/2018,13,3.0
Quebec,Montréal,3419 Av. Henri-Julien,-73.56810300000001,45.516279,2450.0,2.0,2,20/4/2018,74,2.0
Ontario,Keswick,200 Beach Rd,-79.4694757,44.2346018,1550.0,1.0,2,20/4/2018,22,2.0
Quebec,Lasalle,8596 Rue Brown,-73.628641,45.429648,950.0,2.0,2,22/4/2018,17,3.0
Ontario,Brampton,76 Saintsbury Cres,-79.773383,43.749332,2050.0,1.0,2,22/4/2018,5,4.0
Quebec,Dollard-Des-Ormeaux,140 Rue Donnacona,-73.808964,45.486629,1850.0,2.0,2,22/4/2018,16,2.0
Ontario,Ottawa,16 Bayside Private,-75.685745,45.364208000000005,2200.0,1.0,2,22/4/2018,18,3.0
Ontario,Oakville,1030 Agram Drive,-79.711917,43.494064,3100.0,1.0,2,22/4/2018,32,4.0
Ontario,Scarborough,14 Richome Crt,-79.27543979999999,43.735286,1850.0,1.0,2,22/4/2018,23,1.0
Ontario,Scarborough,14 Richome Crt,-79.27543979999999,43.735286,1850.0,1.0,2,22/4/2018,23,3.0
Ontario,Mississauga,1685 Flamborough Circ,-79.6864521,43.569314399999996,3500.0,1.0,2,21/4/2018,61,4.0
Ontario,Ottawa,1 Pixley Private,-75.648975,45.408578999999996,1600.0,1.0,2,21/4/2018,10,3.0
Ontario,North York,203 Burnett Ave,-79.4065,43.7708,3400.0,1.0,2,21/4/2018,4,5.0
Ontario,North York,203 Burnett Ave,-79.4065,43.7708,3400.0,1.0,2,21/4/2018,4,3.0
Ontario,Toronto,41 South Kingsway,-79.476535320282,43.638564624605706,3995.0,1.0,2,21/4/2018,32,4.0
Ontario,Mississauga,3983 Strathroy Crt,-79.6754724,43.556838899999995,3300.0,1.0,2,23/4/2018,50,4.0
Ontario,Mississauga,3222 Respond Rd,-79.72322609999999,43.546133700000006,2300.0,1.0,2,24/4/2018,14,3.0
Quebec,Montréal,3711 Av. Henri-Julien,-73.57200623,45.51760938,1300.0,2.0,2,26/4/2018,10,2.0
Ontario,Burlington,406 5340 Lakeshore Road,-79.731796,43.367149,1995.0,2.0,2,26/4/2018,55,1.0
Ontario,Aurora,65 Earl Stewart Dr,-79.4521898,44.016481,2150.0,1.0,2,23/4/2018,38,3.0
Ontario,Oakville,216 Watson Ave,-79.66733559999999,43.453183100000004,7450.0,1.0,2,26/4/2018,33,4.0
Ontario,Richmond Hill,52 Formosa Dr,-79.4094905,43.884901,2450.0,1.0,2,26/4/2018,44,4.0
Ontario,Thornhill,151 Henderson Ave,-79.4102958,43.8109929,2700.0,1.0,2,26/4/2018,19,4.0
Ontario,Georgetown,424 Delrex Blvd,-79.880792,43.6459043,2500.0,1.0,2,26/4/2018,42,5.0
Ontario,Brampton,27 Pantomine Blvd,-79.75401459999999,43.6405758,2500.0,1.0,2,25/4/2018,7,4.0
Ontario,Toronto,75 Buckingham Ave,-79.3905401,43.726287899999996,10000.0,1.0,2,26/4/2018,27,5.0
Ontario,Orangeville,146 Bythia St,-80.09022409999999,43.908941999999996,1750.0,1.0,2,25/4/2018,16,3.0
Ontario,Burlington,5170 Tamarac Dr,-79.7451356,43.36935379999999,2300.0,1.0,2,23/4/2018,17,5.0
Quebec,Montréal,5871 Av. De L'Esplanade,-73.60519000000001,45.525366999999996,1750.0,2.0,2,21/4/2018,34,2.0
Quebec,Westmount,366 Av. Lansdowne,-73.60124300000001,45.480915,3000.0,2.0,2,27/4/2018,12,3.0
Ontario,Toronto,115 Coleman Ave,-79.29617309999999,43.6903482,2790.0,1.0,2,17/5/2018,26,4.0
Quebec,Montréal,1266 Rue Amherst,-73.55584751,45.51701158,1300.0,2.0,2,27/4/2018,36,1.0
Ontario,North York,288 Dunview Ave,-79.3956953,43.7790198,4450.0,1.0,2,27/4/2018,46,3.0
