longitude,latitude,price,buildingTypeId,bedrooms,daysOnMarket
-0.3699769878597375,1.0911906481369191,12.428820118415675,1.0,3.0,2.19722457733622
0.7793319060180595,-0.2671221669662528,13.61584058383568,1.0,3.0,2.302585092994046
1.4339161987761173,-0.482722441966236,12.127575825689414,1.0,3.0,2.6390573296152584
0.6188813657895021,-0.7130056368289962,13.199141068399515,1.0,3.0,3.1354942159291497
0.7704475148931176,-0.29898725437610085,13.199141068399515,1.0,4.0,2.079441541679836
0.5846574049497106,-0.7888481657236265,13.74283340785016,1.0,3.0,2.4849066497880004
-1.7831351491773415,0.6660797971254697,11.507922973347435,1.0,1.0,3.4011973816621555
0.5251777132121599,-0.8833933177268176,13.81541155306345,1.0,5.0,3.2958368660043287
0.5822937033271732,-0.7982602319979458,12.971310228604024,2.0,1.0,3.0910424533583165
0.5822937033271732,-0.7982602319979458,12.971310228604024,2.0,4.0,3.0910424533583165
0.5189524864125721,-0.7269599885314662,13.217493541006709,1.0,4.0,1.0986122886681098
0.5760098618387506,-0.7759103107064207,12.425212191503036,2.0,2.0,2.6390573296152584
0.5689002871965119,-0.8202849170921983,12.914110901635025,2.0,2.0,2.302585092994046
0.5659426480917228,-0.8345366616227554,13.864206431974242,1.0,4.0,2.302585092994046
0.587550394474187,-0.7677784288143368,13.014780393893403,2.0,2.0,3.332204510175204
1.320403094639243,0.4227830938805546,12.175618592671356,1.0,2.0,3.555348061489413
0.5754873282904369,-0.7780144695304239,13.697853639354804,1.0,4.0,3.3672958299864737
0.521113611117477,-0.8742202709013337,12.952525968339534,2.0,2.0,1.791759469228055
-1.2469176347778785,2.2169047197636154,13.217493541006709,1.0,4.0,2.8332133440562166
0.5716013199237663,-0.5969250126129052,12.98974813641328,1.0,3.0,2.302585092994046
0.5582815090664626,-0.958559423718348,13.171136398569677,1.0,3.0,3.1780538303479458
0.578048833682456,-0.7946432195849708,13.814410953620953,1.0,4.0,2.19722457733622
0.5897050386506113,-1.0005606271213228,13.269059483669356,1.0,4.0,3.5263605246161616
0.5637980441706905,-0.8513045064031819,13.64103930673094,1.0,3.0,2.8903717578961645
0.5633691212388368,-0.8504186781610151,12.873648139727594,2.0,1.0,2.7080502011022096
0.5796569980329989,-0.761598391526016,13.493928313146204,2.0,2.0,1.791759469228055
-1.2890104766545127,1.456831176633673,12.971310228604024,1.0,2.0,2.5649493574615367
0.4861876431373865,-1.0707865195334552,13.049794835104814,1.0,5.0,3.0910424533583165
0.5823471260764577,-0.7960464704377943,13.122165357799739,2.0,1.0,1.9459101490553128
0.5758723425545905,-0.807879871810724,12.994304980578143,2.0,2.0,3.258096538021482
0.3868652488773893,-1.228568053973478,12.644008170618005,2.0,2.0,1.9459101490553128
-0.878153507871298,1.7977753693850014,13.11211302154816,2.0,1.0,3.1354942159291497
0.570685675477543,-0.7692051877749152,12.300932724054114,1.0,4.0,3.0910424533583165
-1.2838783491038173,1.495048643238683,13.170964952363365,1.0,4.0,3.0910424533583165
0.5713523967577109,-0.5642432779637093,13.710040036256006,1.0,4.0,3.1780538303479458
-1.209825828005057,1.5880250412044625,12.991801286323184,1.0,3.0,3.258096538021482
0.5586814011636054,-0.688389198119921,13.42246945133505,1.0,3.0,3.1780538303479458
-1.2437507664151195,2.242920501484225,12.427218202181713,2.0,2.0,3.218875824868201
0.6051384360196398,-0.7350162170585965,13.112315061750808,1.0,4.0,3.49650756146648
0.5558724920666448,-0.5966652327572227,13.303018546545275,1.0,3.0,3.1354942159291497
0.5639447500200784,-0.8128464022588034,13.458694175452152,1.0,3.0,2.19722457733622
0.5618213917089875,-0.8545811092038802,13.428230593259634,1.0,4.0,2.3978952727983707
0.5990344224851571,-0.7313593629824816,13.38457532257952,2.0,4.0,2.6390573296152584
-1.5356888241537963,2.7238001860595342,12.736409677721655,1.0,3.0,3.2958368660043287
-0.8883129040487193,1.7912251557245897,12.873648139727594,1.0,3.0,3.555348061489413
0.7773234254098488,-0.3010077304424996,12.834417270098411,1.0,2.0,2.772588722239781
0.743292650895881,-0.25068267244412573,11.848690308590855,2.0,1.0,2.19722457733622
0.5884435100906648,-0.9542244675885793,12.323860125621126,2.0,2.0,3.218875824868201
0.5775341444192392,-0.7791344934798309,12.886643575525625,1.0,3.0,1.0986122886681098
0.4796645375307424,-1.009552478337044,12.524166311833152,1.0,3.0,1.9459101490553128
0.5579136222968037,-0.9229172245227215,12.765405536311114,1.0,4.0,2.302585092994046
0.8788358302432077,-0.20061986723224623,12.323415584358154,2.0,1.0,2.19722457733622
0.38237977820343844,-1.2319810037991479,12.428820118415675,1.0,4.0,1.791759469228055
0.586749153819357,-0.7601683111024814,12.896719202134525,1.0,3.0,2.6390573296152584
0.5144678747979062,-0.8650356226720224,12.994304980578143,1.0,3.0,2.5649493574615367
1.3195393105282263,0.4103946263945508,12.936036208848488,1.0,3.0,3.4011973816621555
0.7578784037302081,-0.03255796250152016,12.15425816271595,2.0,2.0,3.0910424533583165
0.8975444587870218,-0.27539856266100066,12.48332931179837,1.0,3.0,2.4849066497880004
0.5729645611030529,-0.5937615540295235,12.765691290604373,2.0,1.0,3.6375861597263857
0.560118274461853,-0.7702382317256373,12.79358427261286,2.0,2.0,2.4849066497880004
0.38335776350814893,-1.227723899195055,12.300932724054114,1.0,3.0,2.5649493574615367
0.5487732798270306,-0.8855322502322885,13.345348516171931,1.0,3.0,3.1780538303479458
0.778828600901106,-0.23396326963067582,12.542148374981377,1.0,4.0,0.6931471805599453
0.574216054776727,-0.7673449026713467,12.896719202134525,1.0,3.0,3.4339872044851463
-0.37466465961288237,1.0984842675425248,12.873648139727594,1.0,1.0,2.302585092994046
0.5744471417243785,-0.7699844968119477,13.458694175452152,1.0,3.0,2.19722457733622
0.5528952610410395,-0.7981675734173845,13.303018546545275,2.0,2.0,0.6931471805599453
0.8890184929675392,-0.23484973900305506,12.911644815221429,1.0,5.0,3.7612001156935615
0.5931994663187212,-0.7547700189438602,13.52649559761195,1.0,4.0,2.079441541679836
0.6099349559533087,-0.7329747974052861,13.038766527911385,2.0,4.0,2.6390573296152584
-1.2802888772640681,1.4359446808448209,12.992256969959042,1.0,3.0,3.1780538303479458
0.4532000887425794,-0.005225970986792815,12.896719202134525,1.0,4.0,3.332204510175204
0.5770389289561896,-0.7915215871153828,13.75257182315256,1.0,3.0,3.0445224377234235
-1.2493609550887692,2.1801894517740688,12.871337193291366,1.0,3.0,3.58351893845611
-1.2493609550887692,2.1801894517740688,12.871337193291366,1.0,3.0,3.58351893845611
0.5712944424707003,-0.8033135287346395,13.737441983739734,2.0,2.0,2.5649493574615367
-1.2495886656834443,2.2150548519432087,13.091906231773164,1.0,3.0,2.4849066497880004
-1.805850663245988,0.8342186374815719,12.89897229545694,2.0,1.0,2.772588722239781
0.5803597890648962,-0.8022981005997273,13.120363378739665,1.0,3.0,2.5649493574615367
